Наименование;Цена;Ед.;Артикул
    Фильтр воздушный в сборе ГАЗель Некст (под фильтр GB-529);2 930,00 руб.;шт;237547
    Фильтр воздушный в сборе Камминз 3302;2 094,00 руб.;шт;237548
    Фильтр топливный КАММИНЗ В СБОРЕ 3302 (5274913);10 950,00 руб.;шт;237549
    Фитинг внутр резьба М22х1,5 D=12 мм прямой;133,00 руб.;шт;237550
    Фитинг наруж резьба М10х1 D=8 мм ;95,00 руб.;шт;237551
    Фитинг наруж резьба М12х1,5 D=8 мм прямой Газон Некст;225,00 руб.;шт;237552
    Фитинг наруж резьба М14х1,0 D=8 мм прямой Газон Некст;305,00 руб.;шт;237553
    Фитинг наруж резьба М16х1,5 D=12 мм прямой Газон Некст;138,00 руб.;шт;237554
    Фитинг наруж резьба М16х1,5 D=12 мм прямой многоразов;151,00 руб.;шт;237555
    Фитинг наруж резьба М16х1,5 D=12 мм УГЛОВОЙ Газон Некст;250,00 руб.;шт;237556
    Фитинг наруж резьба М16х1,5 D=8 мм прямой ;105,00 руб.;шт;237557
    Фитинг наруж резьба М20х1,5 D=12 мм угловой длина резьб 38мм Газон Некст торм шланга;485,00 руб.;шт;237558
    Фитинг наруж резьба М22х1,5 D=12 мм прямой;146,00 руб.;шт;237559
    Фитинг наруж резьба М22х1,5 D=12 мм угловой;460,00 руб.;шт;237560
    Фитинг наруж резьба М22х1,5 D=16 мм прямой Газон Некст;340,00 руб.;шт;237561
    Фитинг переход 10-12 мм;60,00 руб.;шт;237562
    Фитинг переход 6-8 мм;50,00 руб.;шт;237563
    Фитинг переход 8-10 мм;50,00 руб.;шт;237564
    Фитинг прямой 10 мм;50,00 руб.;шт;237565
    Фитинг прямой 12 мм;50,00 руб.;шт;237566
    Фитинг прямой 6 мм;50,00 руб.;шт;237567
    Фитинг прямой 8 мм;50,00 руб.;шт;237568
    Фитинг Т-образный 10 мм;50,00 руб.;шт;237569
    Фитинг Т-образный 12 мм;50,00 руб.;шт;237570
    Фитинг Т-образный 12 мм х 12 мм х М22х1,5 наружн;630,00 руб.;шт;237571
    Фитинг Т-образный 12 мм х М22х1,5 внутр х М20х1,5 наружн;324,00 руб.;шт;237572
    Фитинг Т-образный 6 мм;50,00 руб.;шт;237573
    Фитинг Т-образный 8 мм;50,00 руб.;шт;237574
    Фитинг Т-образный 8 мм х 12 мм х М22х1,5 наружн;496,00 руб.;шт;237575
    Флажки 402 дв.(прокладка держателя сальника);26,00 руб.;шт;237576
    Фланец ведущей шестерни задн моста 3110 крупный шлиц;1 003,00 руб.;шт;237577
    Фланец ведущей шестерни задн моста 3302 Мелкий шлиц  Оригинал;1 372,00 руб.;шт;237578
    Фланец ведущей шестерни задн моста 3302 ШРУСОВОЙ;4 992,00 руб.;шт;237579
    Фланец ведущей шестерни задн моста ГАЗ-53 с отражателем;1 168,00 руб.;шт;237580
    Фланец ведущей шестерни задн моста ГАЗель Некст (УСИЛ Редуктор);4 701,00 руб.;шт;237581
    Фланец ведущей шестерни задн моста ГАЗон Некст с отражателем;3 259,00 руб.;шт;237582
    Фланец вторичного вала КПП 3307 4-х ст задний квадратн.;1 230,00 руб.;шт;237583
    Фланец вторичного вала КПП 3307 4-х ст задний круглый;1 444,00 руб.;шт;237584
    Фланец вторичного вала КПП 3307 5-ти ст задний квадратн (мелк шлиц) (511 дв);1 602,00 руб.;шт;237585
    Фланец вторичного вала КПП 3309/3310 5-ти ступ задний круглый (мелк шлиц) ;1 848,00 руб.;шт;237586
    Фланец карданного вала Волга;1 451,00 руб.;шт;237587
    Фланец карданного вала ГАЗ-53;2 730,00 руб.;шт;237588
    Фланец на ШРУС Газель 4х4;3 017,00 руб.;шт;237589
    Фланец приемной трубы ГАЗ-53 ;236,00 руб.;шт;237590
    Фланец промежуточного вала 406 дв.;444,00 руб.;шт;237591
    Фланец раздат коробки 66  втор вала (задний) круглый;2 571,00 руб.;шт;237592
    Фланец раздат коробки 66 первич вала передн. (муфта) квадратный;1 648,00 руб.;шт;237593
    Фланец раздат коробки Газель 4х4 простой;1 205,00 руб.;шт;237594
    Фланец раздат коробки Газель 4х4 Шрусовой;4 519,00 руб.;шт;237595
    Фланец соединительный вала рулевого управления 31029;72,00 руб.;шт;237596
    Фланец упорный распредвала 402 дв.;95,00 руб.;шт;237597
    Фонарь габ 3309 24В на крышу белый;296,00 руб.;шт;237598
    Фонарь габ 3309 24В на крышу красный;286,00 руб.;шт;237599
    Фонарь габ боков Газон овал желт светод (ГФ-07) (на шпильках) (Евроразъем);230,00 руб.;шт;237600
    Фонарь габ боков Газон овал желт светод (ГФ-07) (на шпильках) (простая фишка);185,00 руб.;шт;237601
    Фонарь габ боков Газон прямоуг желт светод (на шпильках) (еврофишка) (50.3731) ;186,00 руб.;шт;237602
    Фонарь габ боков Газон прямоуг желт светод (на шпильках) (простой разъем) (50.3731-02) ;240,00 руб.;шт;237603
    Фонарь габ боков овал желт Газель Некст Автобус на защелках;195,00 руб.;шт;237604
