Наименование;Цена;Ед.;Артикул
    Ограничитель двери УАЗ 452 передней;196,00 руб.;шт;432666
    Ограничитель двери УАЗ Патриот;234,00 руб.;шт;432667
    Окно раздвижное УАЗ 452 бок. проема лев. (850х420) _;4 500,00 руб.;шт;432668
"    Опора вала педали сцепления УАЗ-452 (ОАО""УАЗ"")";181,00 руб.;шт;432669
    Опора промежут УАЗ (вал 35 мм);1 625,00 руб.;шт;432670
    Опора промежут УАЗ (вал 40 мм);1 790,00 руб.;шт;432671
    Опора рулевого вала УАЗ Патриот 2017 г. резин ф18 (вместо шара) 3163-3401442;819,00 руб.;шт;432672
    Опора рулевого вала УАЗ Патриот 2017 г. резин ф20 (вместо шара) со втулкой;468,00 руб.;шт;432673
    Опора рулевого вала УАЗ Патриот С/О шар без обоймы;365,00 руб.;шт;432674
    Опора шкворня УАЗ Патриот мост Спайсер (два усика) ;855,00 руб.;шт;432675
    Основание ручки подлокотника УАЗ 3163 2017 г зад двери лев;98,00 руб.;шт;432676
    Основание ручки подлокотника УАЗ 3163 2017 г зад двери правая;72,00 руб.;шт;432677
    Основание суппорта УАЗ (скоба пустая);4 484,00 руб.;шт;432678
    Ось блока шестерен задн хода КПП УАЗ 4-х ст Н/О;473,00 руб.;шт;432679
    Ось блока шестерен задн хода КПП УАЗ 4-х ст С/О;159,00 руб.;шт;432680
    Ось крышки КПП УАЗ-452 Вал кривого флажка ;250,00 руб.;шт;432681
    Ось крышки КПП УАЗ-452 прямого флажка с рычагом в сборе ;200,00 руб.;шт;432682
"    Ось педали сцепления УАЗ-469 (ОАО""УАЗ"")";262,00 руб.;шт;432683
    Ось рычагов вкл.передн.и задн.моста УАЗ-469 в сб ;141,00 руб.;шт;432684
    Ось шестерни задн хода КПП УАЗ 5-ти ступ (паразитки);306,00 руб.;шт;432685
    Отбойник рессоры УАЗ 452,469 ;263,00 руб.;шт;432686
    Отбойник рессоры УАЗ ст/обр (резинка) (Кварт Казань);50,00 руб.;шт;432687
"    Палец амортизатора УАЗ-452 (ОАО""УАЗ"")";266,00 руб.;шт;432688
    Палец рессоры УАЗ-3163 в сборе;1 936,00 руб.;шт;432689
    Палец рессоры УАЗ-3163 голый;1 880,00 руб.;шт;432690
"    Палец рессоры УАЗ-469 (ОАО""УАЗ"")";539,00 руб.;шт;432691
    Палец рул УАЗ в сборе с сухарем (к-кт на 2 пальца);644,00 руб.;компл;432692
    Палец рычага выбора передач КПП УАЗ (передних тяг) ;110,00 руб.;шт;432693
    Палец толкателя штока ГЦС УАЗ 10*25;27,00 руб.;шт;432694
    Панель боковины 2705 левая средняя часть нижний кусок;870,00 руб.;шт;432695
    Панель боковины УАЗ 452 буханка лев широк (где Б/Б) под окно_;7 010,00 руб.;шт;432696
    Панель двери сдвижной 2705 нижняя часть;780,00 руб.;шт;432697
    Патрубок отопит УАЗ Патриот IVECO Г-образн переход ф16-ф18;242,00 руб.;шт;432698
    Патрубок отопит УАЗ Патриот IVECO длинн кривой переход ф16-ф22;925,00 руб.;шт;432699
    Патрубок отопит УАЗ Патриот впускной (ф16) кривой;112,00 руб.;шт;432700
    Патрубок отопит УАЗ Патриот от блока к насосу длинный кривой (ф20);440,00 руб.;шт;432701
    Патрубок отопит УАЗ тройник ф20 (РТИ);158,00 руб.;шт;432702
    Патрубок радиатора УАЗ 3160 (к-т 3 шт) 409 дв под кондиц РТИ;433,00 руб.;компл;432703
    Патрубок радиатора УАЗ 3160 (к-т 3 шт) 409 дв под кондиц силикон ;2 360,00 руб.;компл;432704
    Патрубок радиатора УАЗ 3160 (к-т 5шт) 4213 дв ;382,00 руб.;компл;432705
    Патрубок радиатора УАЗ 3160 409 дв верх с кондиц длинн кривой (диам 38);482,00 руб.;шт;432706
    Патрубок радиатора УАЗ 3160 409 дв нижн с кондиц кривой ф44 мм;375,00 руб.;шт;432707
    Патрубок радиатора УАЗ 3160 ИВЕКО верх  (диам 38);294,00 руб.;шт;432708
    Патрубок радиатора УАЗ 3160 ИВЕКО нижн кривой (диам 44);366,00 руб.;шт;432709
    Патрубок радиатора УАЗ 409 дв верхн 452/Хантер длинн кривой (диам 38);238,00 руб.;шт;432710
    Патрубок радиатора УАЗ 409 дв нижний 452/Хантер кривой (диам 44);202,00 руб.;шт;432711
    Патрубок радиатора УАЗ 452 409 дв Силикон (к-т 3 шт);2 043,00 руб.;компл;432712
    Патрубок радиатора УАЗ 452/469 (дв.100л.с) (к-т 4шт) ;505,00 руб.;компл;432713
    Патрубок радиатора УАЗ 452/469 верх кривой 100 л.с. (диам 38);163,00 руб.;шт;432714
    Патрубок радиатора УАЗ 452/469 верх тонк угол средн (диам 38);131,00 руб.;шт;432715
    Патрубок радиатора УАЗ 452/469 нижн толст угол короткий (диам 42) ПАЗ;125,00 руб.;шт;432716
    Патрубок радиатора УАЗ 452/469 нижн толст угол средн (диам 42);165,00 руб.;шт;432717
    Патрубок радиатора УАЗ 51432 дв Патриот (к-т 3 шт);831,00 руб.;компл;432718
    Патрубок радиатора УАЗ С\О (с полупомпой) (к-т 3шт) Резин;356,00 руб.;компл;432719
    Патрубок теплообменника  514 дв.подводящий (d 20мм) кривой;151,00 руб.;шт;432720
    Переключатель клавиша УАЗ блокировки зад моста (как 3110) 3 конт (77-3709-04-95);1 428,00 руб.;шт;432721
    Переключатель клавиша УАЗ отопитель (как 31029) 6 конт (П147-04.11А);162,00 руб.;шт;432722
    Переключатель клавиша УАЗ отопитель (как 3110) 6 конт (82.3709-05.09);555,00 руб.;шт;432723
    Переключатель клавиша УАЗ Патриот уровня топлива 3 положения(как 3110);348,00 руб.;шт;432724
    Переключатель кнопочный 3307,УАЗ противотум 4 конт;202,00 руб.;шт;432725
    Переключатель кнопочный 3307,УАЗ противотум 8 конт (3832.3710-11.04/07);212,00 руб.;шт;432726
    Переключатель кнопочный 3307,УАЗ универсальн 4 конт;195,00 руб.;шт;432727
    Переключатель кнопочный УАЗ 3162 обогрев зеркал (16);240,00 руб.;шт;432728
    Переключатель кнопочный УАЗ 3162 отопитель (17);205,00 руб.;шт;432729
    Переключатель кнопочный УАЗ блокировка зад моста (как 3302 Н\О) (996.3710.226-01);396,00 руб.;шт;432730
    Переключатель кнопочный УАЗ блокировка зад моста (как 3307) (3832.3710) (8 контактов);396,00 руб.;шт;432731
    Переключатель кнопочный УАЗ Хантер топливных баков (3832.3710);212,00 руб.;шт;432732
    Переключатель подрулевой УАЗ Патриот 2017 г;4 631,00 руб.;шт;432733
    Переключатель подрулевой УАЗ Патриот до 2017 г (683-3709);2 815,00 руб.;шт;432734
    Переключатель подрулевой УАЗ Хантер/452 (95.3709/682.3709) ;1 080,00 руб.;шт;432735
    Переключатель стеклооч УАЗ С/О с проводом (4 конт);320,00 руб.;шт;432736
    Переключатель стеклооч УАЗ С/О с проводом (6 конт);750,00 руб.;шт;432737
    Переключатель стеклооч УАЗ-3162 (44.3769) (без провода);185,00 руб.;шт;432738
    Переходник воздушного фильтра УАЗ к карбюратору ДААЗ;195,00 руб.;шт;432739
    Переходник воздушного фильтра УАЗ к карбюратору К151;379,00 руб.;шт;432740
    Петля двери УАЗ 452 задка лев в сборе;721,00 руб.;шт;432741
    Петля двери УАЗ 452 задка прав в сборе ;880,00 руб.;шт;432742
    Петля двери УАЗ 452 передней к проёму верх (не в сборе);737,00 руб.;шт;432743
    Петля двери УАЗ 452 передней к проёму нижняя (не в сборе);238,00 руб.;шт;432744
    Петля двери УАЗ 452 салонной верхняя в сборе;675,00 руб.;шт;432745
    Петля двери УАЗ 452 салонной нижняя в сборе;675,00 руб.;шт;432746
"    Планка прижимная приемной трубы УАЗ-3160 (ОАО""УАЗ"")";106,00 руб.;шт;432747
